"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"82","249.38684086643033","407.7646066121953","0.0101318359375","0.004150390625","0.01611328125","2584","0.00025930860958772283","32","0.00025930860958772283","0","0.00025930860958772283","0.00025930860958772283","81:0.0010891789471351165;83:0.0023738539340026343","81:88;83:148","81:0.0015144935973025742","0.0101318359375","0.023193359375","Yes"
"83","130.8681544068836","216.54978429541842","0.0281982421875","0.052001953125","0.00439453125","2584","0.00021179997076085702","32","0.00021179997076085702","0","0.00021179997076085702","0.00021179997076085702","82:0.0023738539340026343;84:0.0010110467603792472","96:88;82:148;84:88","84:0.001172611748882335","0.0281982421875","0.0185546875","Yes"
"84","210.0391668441898","261.10093394159827","0.0032958984375","0.003662109375","0.0029296875","2584","0.00009000595551541555","32","0.00009000595551541555","0","0.00009000595551541555","0.00009000595551541555","83:0.0010110467603792472;85:0.0010392942064680333","83:88;85:88","83:0.001172611748882335;85:0.0010154886874536584","0.0032958984375","0.00048828125","Yes"
"85","327.06064286146966","388.41472647127847","0.00390625","0.00390625","0.00390625","2584","0.0001715450878350954","32","0.0001715450878350954","0","0.0001715450878350954","0.0001715450878350954","77:0.0035648503239940343;86:0.0009999585553046308;84:0.0010392942064680333","77:88;86:88;84:88","77:0.002085482840184172;86:0.0008418442207925037;84:0.0010154886874536584","0.00390625","0.00244140625","Yes"
"86","385.08128378066465","546.4704855101699","0.00341796875","0.004638671875","0.002197265625","2584","0.00017091994113303704","32","0.00017091994113303704","0","0.00017091994113303704","0.00017091994113303704","85:0.0009999585553046308;87:0.001363322454327992","85:88;87:88","85:0.0008418442207925037;87:0.0019194559346267515","0.00341796875","0.00146484375","Yes"
"87","290.70232305390067","370.16916616857037","0.0028076171875","0.00439453125","0.001220703125","2584","0.0001243150668559856","32","0.0001243150668559856","0","0.0001243150668559856","0.0001243150668559856","86:0.001363322454327992;88:0.001563761515338269;97:0.0011294086009266957","86:88;88:88;97:88","86:0.0019194559346267515;88:0.0014797903369994092;97:0.001122387182263207","0.0028076171875","0.001708984375","Yes"
"88","410.75730499792076","299.3203529548091","0.0054931640625","0.002197265625","0.0087890625","2584","0.00018340592368180046","32","0.00018340592368180046","0","0.00018340592368180046","0.00018340592368180046","87:0.001563761515338269;89:0.0011314583363734865","87:88;89:88","87:0.0014797903369994092;89:0.0016718690557427918","0.0054931640625","0.008544921875","Yes"
"89","408.7447560427136","348.3063259077603","0.0032958984375","0.004150390625","0.00244140625","2584","0.00012069042874937702","32","0.00012069042874937702","0","0.00012069042874937702","0.00012069042874937702","90:0.0027692221308766307;88:0.0011314583363734865;78:0.001996130530168644","90:88;88:88;78:88","90:0.001860051971067811;88:0.0016718690557427918;78:0.0016862147913588865","0.0032958984375","0.007568359375","Yes"
"90","69.48927718908989","99.68002598707082","0.00927734375","0.015625","0.0029296875","2584","0.0002225708203201013","32","0.0002225708203201013","0","0.0002225708203201013","0.0002225708203201013","89:0.0027692221308766307;91:0.0027957971033670537","89:88;91:88","89:0.001860051971067811;91:0.0018581384122239308","0.00927734375","0.008544921875","Yes"
"91","327.89079652550345","215.8404836024697","0.00390625","0.003662109375","0.004150390625","2584","0.0002212674511314776","32","0.0002212674511314776","0","0.0002212674511314776","0.0002212674511314776","98:0.000789256615318451;90:0.0027957971033670537;92:0.0012647845260866653","98:88;90:88;92:88","98:0.0009271877398925599;90:0.0018581384122239308;92:0.00124512180026079","0.00390625","0.0166015625","Yes"
"92","331.7374314130456","198.04202165337384","0.0025634765625","0.003662109375","0.00146484375","2584","0.0004093807054911182","32","0.0004093807054911182","0","0.0004093807054911182","0.0004093807054911182","91:0.0012647845260866653;93:0.001461675396415174","91:88;93:88","91:0.00124512180026079;93:0.0018512282972157346","0.0025634765625","0.00146484375","Yes"
"93","261.3169109125172","188.7721921367007","0.0126953125","0.02490234375","0.00048828125","2584","0.000394222009780495","32","0.000394222009780495","0","0.000394222009780495","0.000394222009780495","94:0.021691933236900773;79:0.0015900202540849173;92:0.001461675396415174","94:88;79:88;92:88","94:0.0021274275833541023;79:0.0019956664185026285;92:0.0018512282972157346","0.0126953125","0.003662109375","Yes"
"94","367.2502066871365","255.87213351858057","0.0042724609375","0.005859375","0.002685546875","2584","0.00022497527584796592","32","0.00022497527584796592","0","0.00022497527584796592","0.00022497527584796592","93:0.021691933236900773;95:0.006539535340615993","93:88;95:88","93:0.0021274275833541023;95:0.0026744655886294655","0.0042724609375","0.01220703125","Yes"
"95","335.7642276730944","253.1251990226962","0.0042724609375","0.005859375","0.003662109375","2584","0.00021747714991452344","32","0.00021747714991452344","0","0.00021747714991452344","0.00021747714991452344","99:0.0010510703619930895;94:0.006539535340615993","99:88;94:88","99:0.0009966281894618623;94:0.0026744655886294655","0.0042724609375","0.009033203125","Yes"
"96","322.3573439124428","508.5595325105511","0.008056640625","0.013427734375","0.002685546875","2584","0.0005124401253537925","32","0.0005124401253537925","0","0.0005124401253537925","0.0005124401253537925","103:0.0015523641298667012","83:88;103:88","103:0.0022358882064236474","0.008056640625","0.005615234375","Yes"
"97","337.5802285357953","352.98675351575264","0.0037841796875","0.004150390625","0.00341796875","2584","0.00014555552351955956","32","0.00014555552351955956","0","0.00014555552351955956","0.00014555552351955956","87:0.0011294086009266957;107:0.0011049120359009068","87:88;107:88","87:0.001122387182263207;107:0.0011001710555327004","0.0037841796875","0.001220703125","Yes"
"98","288.5067620261419","467.5196136055342","0.0037841796875","0.004638671875","0.0029296875","2584","0.00014856996377497688","32","0.00014856996377497688","0","0.00014856996377497688","0.00014856996377497688","91:0.000789256615318451;111:0.0014761165370140161","91:88;111:88","91:0.0009271877398925599;111:0.0011258931786335968","0.0037841796875","0.003662109375","Yes"
"99","268.76501879544827","308.2509263089074","0.0029296875","0.00341796875","0.00244140625","2584","0.00018512580084330005","32","0.00018512580084330005","0","0.00018512580084330005","0.00018512580084330005","115:0.0016516391865254998;95:0.0010510703619930895","115:88;95:88","115:0.001354255666532439;95:0.0009966281894618623","0.0029296875","0.0029296875","Yes"
"100","343.3503248551662","627.6307111783151","0.00390625","0.00439453125","0.00341796875","2584","0.000120814857152603","32","0.000120814857152603","0","0.000120814857152603","0.000120814857152603","101:0.002081049609956004","101:88","101:0.002090772440785038","0.00390625","0.0029296875","Yes"
"101","361.9045881782651","540.4743851139395","0.003662109375","0.002197265625","0.005126953125","2584","0.00015362641778094132","32","0.00015362641778094132","0","0.00015362641778094132","0.00015362641778094132","100:0.002081049609956004;116:0.0021957739033132417;102:0.0015385251628068919","100:88;116:88;102:88","100:0.002090772440785038;116:0.0015018912105730642;102:0.0013210131072344256","0.003662109375","0.001953125","Yes"
"102","265.8764187910596","438.1264891604409","0.0047607421875","0.0078125","0.001708984375","2584","0.00014090723714213442","32","0.00014090723714213442","0","0.00014090723714213442","0.00014090723714213442","101:0.0015385251628068919;103:0.0013547226920535282","101:88;103:88","101:0.0013210131072344256;103:0.0010954752996703843","0.0047607421875","0.0078125","Yes"
"103","359.3446850997744","413.5216289586987","0.007568359375","0.010009765625","0.005126953125","2584","0.00015710405426999443","32","0.00015710405426999443","0","0.00015710405426999443","0.00015710405426999443","104:0.0015141073597178256;96:0.0015523641298667012;102:0.0013547226920535282","104:88;96:88;102:88","104:0.0011262756133701424;96:0.0022358882064236474;102:0.0010954752996703843","0.007568359375","0.005615234375","Yes"
"104","329.50748836020455","424.41989766005116","0.00439453125","0.004638671875","0.004150390625","2584","0.00037819480899408195","32","0.00037819480899408195","0","0.00037819480899408195","0.00037819480899408195","103:0.0015141073597178256;105:0.001893730427663498","103:88;105:88","103:0.0011262756133701424;105:0.0015303067182222685","0.00439453125","0.002197265625","Yes"
"105","189.57356530362765","233.89685449920142","0.001953125","0.00341796875","0.00048828125","2584","0.00011303083156323082","32","0.00011303083156323082","0","0.00011303083156323082","0.00011303083156323082","104:0.001893730427663498;106:0.0014077683259174634;117:0.12735723666352539","104:88;106:88;117:88","104:0.0015303067182222685;106:0.001135093896848488;117:0.075210605314779","0.001953125","0.00537109375","Yes"
"106","272.5455542214052","374.97430578390384","0.002685546875","0.003662109375","0.001708984375","2584","0.00011476909141169261","32","0.00011476909141169261","0","0.00011476909141169261","0.00011476909141169261","107:0.0025829091609376464;105:0.0014077683259174634","107:88;105:88","107:0.0025435875048261114;105:0.001135093896848488","0.002685546875","0.0029296875","Yes"
"107","275.42224069495194","354.3897822172735","0.0025634765625","0.003173828125","0.001953125","2584","0.0002255219499134938","32","0.0002255219499134938","0","0.0002255219499134938","0.0002255219499134938","106:0.0025829091609376464;108:0.0014176234969272283;97:0.0011049120359009068","106:88;108:88;97:88","106:0.0025435875048261114;108:0.0012234750295078978;97:0.0011001710555327004","0.0025634765625","0.00537109375","Yes"
"108","58.959116878411585","76.71687058676463","0.001953125","0.00390625","0","2584","0.0003272483346400871","32","0.0003272483346400871","0","0.0003272483346400871","0.0003272483346400871","107:0.0014176234969272283;109:0.00196825480678689","107:88;109:88","107:0.0012234750295078978;109:0.0012214479241807186","0.001953125","0.0009765625","Yes"
"109","371.26431677739123","222.45092635760247","0.0032958984375","0.00390625","0.002685546875","2584","0.00019610318737208005","32","0.00019610318737208005","0","0.00019610318737208005","0.00019610318737208005","108:0.00196825480678689;110:0.0009355946126703152;118:0.0028320114513142314","108:88;110:88;118:88","108:0.0012214479241807186;110:0.0009447028044304584;118:0.002055698959618407","0.0032958984375","0.004638671875","Yes"
"110","311.8288856362295","268.3721800580962","0.006103515625","0.006591796875","0.005615234375","2584","0.0003382988518802439","32","0.0003382988518802439","0","0.0003382988518802439","0.0003382988518802439","109:0.0009355946126703152;111:0.0021951885354028478","109:88;111:88","109:0.0009447028044304584;111:0.0015799749607878222","0.006103515625","0.007568359375","Yes"
"111","261.2424349566263","336.5701694247913","0.005615234375","0.0048828125","0.00634765625","2584","0.00009449275200516879","32","0.00009449275200516879","0","0.00009449275200516879","0.00009449275200516879","112:0.001725296959675493;110:0.0021951885354028478;98:0.0014761165370140161","112:88;110:88;98:88","112:0.0014600266683092167;110:0.0015799749607878222;98:0.0011258931786335968","0.005615234375","0.003173828125","Yes"
"112","271.13667020836306","307.6545919224604","0.0032958984375","0.00537109375","0.001708984375","2584","0.00031090403580644725","32","0.00031090403580644725","0","0.00031090403580644725","0.00031090403580644725","111:0.001725296959675493;113:0.0018343218022825458","111:88;113:88","111:0.0014600266683092167;113:0.00156452611582944","0.0032958984375","0.004150390625","Yes"
"113","352.6423028782963","411.8577982193442","0.003662109375","0.0048828125","0.00244140625","2584","0.00015256901019796706","32","0.00015256901019796706","0","0.00015256901019796706","0.00015256901019796706","119:0.0007189705733292306;112:0.0018343218022825458;114:0.0009575191099349956","119:88;112:88;114:88","119:0.0008866708670912382;112:0.00156452611582944;114:0.0007832655431050384","0.003662109375","0.00341796875","Yes"
"114","274.6604830148043","433.3025704808655","0.0042724609375","0.0068359375","0.001708984375","2584","0.00011046277623493673","32","0.00011046277623493673","0","0.00011046277623493673","0.00011046277623493673","115:0.001545452974274053;113:0.0009575191099349956","115:88;113:88","115:0.0011442304597245878;113:0.0007832655431050384","0.0042724609375","0.003173828125","Yes"
"115","426.0162659810268","442.5786295830904","0.00244140625","0.00146484375","0.00341796875","2584","0.00008606473428347993","32","0.00008606473428347993","0","0.00008606473428347993","0.00008606473428347993","99:0.0016516391865254998;114:0.001545452974274053","99:88;114:88","99:0.001354255666532439;114:0.0011442304597245878","0.00244140625","0.00341796875","Yes"
"116","293.1323014126722","427.87427049982216","0.00244140625","0.00439453125","0.00048828125","2584","0.0002104098900919805","32","0.0002104098900919805","0","0.0002104098900919805","0.0002104098900919805","101:0.0021957739033132417;121:0.06386639593028959","101:88;121:88","101:0.0015018912105730642;121:0.0471759238851526","0.00244140625","0.00244140625","Yes"
"117","5.6596646931131085","11.346823321582836","0.085205078125","0.169677734375","0.000732421875","2584","0.007275461550853039","32","0.007275461550853039","0","0.007275461550853039","0.007275461550853039","105:0.12735723666352539;125:0.10840784223695954","105:88;125:88","105:0.075210605314779;125:0.1603638297559669","0.085205078125","0.071533203125","Yes"
"118","192.56714364590326","219.24926049462266","0.0052490234375","0.00830078125","0.002197265625","2584","0.0003861220998803329","32","0.0003861220998803329","0","0.0003861220998803329","0.0003861220998803329","109:0.0028320114513142314;129:0.0025296339086071373","109:88;129:88","109:0.002055698959618407;129:0.001486054043683488","0.0052490234375","0.003173828125","Yes"
"119","333.41610973602917","396.05502160731584","0.0015869140625","0.001953125","0.001220703125","2584","0.0002812053541230624","32","0.0002812053541230624","0","0.0002812053541230624","0.0002812053541230624","113:0.0007189705733292306;133:0.0025391039207411092","113:88;133:88","113:0.0008866708670912382;133:0.0011762246798425746","0.0015869140625","0.003662109375","Yes"
"120","347.4947359449147","551.1292684731994","0.0030517578125","0.003662109375","0.00244140625","2584","0.0001421959429933136","32","0.0001421959429933136","0","0.0001421959429933136","0.0001421959429933136","121:0.022907782407250527","121:88","121:0.017266489688600173","0.0030517578125","0.00439453125","Yes"
"121","200.4978933835347","308.1257545518986","0.0040283203125","0.006591796875","0.00146484375","2584","0.00024763529094618344","32","0.00024763529094618344","0","0.00024763529094618344","0.00024763529094618344","120:0.022907782407250527;122:0.005729777725699936;116:0.06386639593028959","120:88;122:88;116:88","120:0.017266489688600173;122:0.0016565200749461828;116:0.0471759238851526","0.0040283203125","0.009521484375","Yes"
"122","237.7448768458893","393.986293678709","0.0045166015625","0.004638671875","0.00439453125","2584","0.00010528922507490251","32","0.00010528922507490251","0","0.00010528922507490251","0.00010528922507490251","121:0.005729777725699936;123:0.0019331589404192329","121:88;123:88","121:0.0016565200749461828;123:0.0007257708976513844","0.0045166015625","0.0029296875","Yes"
"123","416.1282660779863","596.1519929698744","0.0028076171875","0.00390625","0.001708984375","2584","0.00010442769683228684","32","0.00010442769683228684","0","0.00010442769683228684","0.00010442769683228684","136:0.0019089339808787131;124:0.0014640333887904478;122:0.0019331589404192329","136:88;124:88;122:88","136:0.0014443542909750584;124:0.001275948464700305;122:0.0007257708976513844","0.0028076171875","0.00146484375","Yes"
"124","394.71866884582073","388.2744662297363","0.0084228515625","0.009765625","0.007080078125","2584","0.00010686138236837888","32","0.00010686138236837888","0","0.00010686138236837888","0.00010686138236837888","123:0.0014640333887904478;125:0.0009308007014623143","123:88;125:88","123:0.001275948464700305;125:0.0018463420174986422","0.0084228515625","0.015625","Yes"
"125","359.55976898225015","292.0054901479636","0.033935546875","0.064697265625","0.003173828125","2584","0.0002614578254189005","32","0.0002614578254189005","0","0.0002614578254189005","0.0002614578254189005","117:0.10840784223695954;124:0.0009308007014623143;126:0.001612066667755152","117:88;124:88;126:88","117:0.1603638297559669;124:0.0018463420174986422;126:0.0022346457985646384","0.033935546875","0.01025390625","Yes"
"126","381.542098069125","388.5414220082453","0.0032958984375","0.00341796875","0.003173828125","2584","0.0001671060477885207","32","0.0001671060477885207","0","0.0001671060477885207","0.0001671060477885207","127:0.0014387115432634712;125:0.001612066667755152","127:88;125:88","127:0.0037024799911964112;125:0.0022346457985646384","0.0032958984375","0.00244140625","Yes"
"127","365.4330581530056","314.43869784772124","0.003662109375","0.00244140625","0.0048828125","2584","0.00009630320377613589","32","0.00009630320377613589","0","0.00009630320377613589","0.00009630320377613589","126:0.0014387115432634712;128:0.0019450923648694218;137:0.005256553810259579","126:88;128:88;137:88","126:0.0037024799911964112;128:0.0013029597639343804;137:0.0019240948531549784","0.003662109375","0.001953125","Yes"
"128","182.06078339975844","297.63172252090834","0.003662109375","0.006103515625","0.001220703125","2584","0.00016883701462819026","32","0.00016883701462819026","0","0.00016883701462819026","0.00016883701462819026","127:0.0019450923648694218;129:0.00204813590163061","127:88;129:88","127:0.0013029597639343804;129:0.001635739885193499","0.003662109375","0.001953125","Yes"
"129","355.5653626371826","331.51767230546477","0.0042724609375","0.0087890625","0.002685546875","2584","0.0003450613049083133","32","0.0003450613049083133","0","0.0003450613049083133","0.0003450613049083133","130:0.002266659917248004;128:0.00204813590163061;118:0.0025296339086071373","130:88;128:88;118:88","130:0.0011803026797588267;128:0.001635739885193499;118:0.001486054043683488","0.0042724609375","0.003173828125","Yes"
"130","373.6218655493796","526.0627901832262","0.002685546875","0.001953125","0.00341796875","2584","0.00011095187094394689","32","0.00011095187094394689","0","0.00011095187094394689","0.00011095187094394689","129:0.002266659917248004;131:0.0012430645493067827","129:88;131:88","129:0.0011803026797588267;131:0.002206761518236483","0.002685546875","0.012939453125","Yes"
"131","345.76347474778845","346.69742754008394","0.0074462890625","0.01318359375","0.001708984375","2584","0.00019525198817103566","32","0.00019525198817103566","0","0.00019525198817103566","0.00019525198817103566","138:0.0022328513247296122;130:0.0012430645493067827;132:0.0011192787572469054","138:88;130:88;132:88","138:0.002059604915032681;130:0.002206761518236483;132:0.001445387736666165","0.0074462890625","0.0107421875","Yes"
"132","357.50571409759283","392.1698880055475","0.008056640625","0.0087890625","0.00732421875","2584","0.00013153404634998555","32","0.00013153404634998555","0","0.00013153404634998555","0.00013153404634998555","133:0.0007282903278220398;131:0.0011192787572469054","133:88;131:88","133:0.0011877327363241652;131:0.001445387736666165","0.008056640625","0.009033203125","Yes"
"133","404.0514727557408","335.25521491651443","0.00732421875","0.009521484375","0.005126953125","2584","0.0001927831408286506","32","0.0001927831408286506","0","0.0001927831408286506","0.0001927831408286506","132:0.0007282903278220398;134:0.000908018566441321;119:0.0025391039207411092","132:88;134:88;119:88","132:0.0011877327363241652;134:0.0011381260299763163;119:0.0011762246798425746","0.00732421875","0.007568359375","Yes"
"134","433.7657344512023","524.9961399466797","0.0091552734375","0.006103515625","0.01220703125","2584","0.0002523976989218982","32","0.0002523976989218982","0","0.0002523976989218982","0.0002523976989218982","133:0.000908018566441321;135:0.0014613587547498696","133:88;135:208","133:0.0011381260299763163","0.0091552734375","0.0048828125","Yes"
"135","336.9336443527262","484.8676454000706","0.009765625","0.013427734375","0.006103515625","2584","0.0002556277720109257","32","0.0002556277720109257","0","0.0002556277720109257","0.0002556277720109257","134:0.0014613587547498696;139:0.0009971310501567798","134:208;139:88","139:0.06655224653928185","0.009765625","0.010986328125","Yes"
"136","338.0284782155926","560.9344877497596","0.0064697265625","0.0048828125","0.008056640625","2584","0.00009382711284962084","32","0.00009382711284962084","0","0.00009382711284962084","0.00009382711284962084","123:0.0019089339808787131;143:0.0015324168060211751","123:88;143:88","123:0.0014443542909750584;143:0.0011635370577096626","0.0064697265625","0.065185546875","Yes"
"137","128.69495767064544","196.43603558185978","0.0029296875","0.00537109375","0.00048828125","2584","0.0002051120458143779","32","0.0002051120458143779","0","0.0002051120458143779","0.0002051120458143779","147:0.0029145685201740767;127:0.005256553810259579","147:88;127:88","147:0.0023140221763306434;127:0.0019240948531549784","0.0029296875","0.001953125","Yes"
"138","385.47576156365886","346.7603389818887","0.0048828125","0.0029296875","0.0068359375","2584","0.0031259061674989938","32","0.0031259061674989938","0","0.0031259061674989938","0.0031259061674989938","151:0.0036331406157871504;131:0.0022328513247296122","151:88;131:88","151:0.0023243347595019725;131:0.002059604915032681","0.0048828125","0.010498046875","Yes"
"139","271.59307055433976","522.9465537759802","0.0040283203125","0.00390625","0.004150390625","2584","0.00013524340356726842","32","0.00013524340356726842","0","0.00013524340356726842","0.00013524340356726842","155:0.0010724597286430326;135:0.0009971310501567798","155:88;135:88","155:0.000987979307370851;135:0.06655224653928185","0.0040283203125","0.0048828125","Yes"
"140","327.86272969796875","515.9072008208178","0.095947265625","0.15869140625","0.033203125","2584","0.0011855434520819266","32","0.0011855434520819266","0","0.0011855434520819266","0.0011855434520819266","141:0.0041402325484543034","141:88","141:0.002411602182792738","0.095947265625","0.0185546875","Yes"
"141","378.516050196167","394.2334363665387","0.0028076171875","0.004150390625","0.00146484375","2584","0.00019926978118961475","32","0.00019926978118961475","0","0.00019926978118961475","0.00019926978118961475","140:0.0041402325484543034;142:0.0010725643281187802","140:88;142:88","140:0.002411602182792738;142:0.0008893008595057539","0.0028076171875","0.00439453125","Yes"
"142","245.2103713114151","237.65925770438537","0.0030517578125","0.005126953125","0.0009765625","2584","0.00016493490841179974","32","0.00016493490841179974","0","0.00016493490841179974","0.00016493490841179974","143:0.003011406615078066;141:0.0010725643281187802","143:88;141:88","143:0.0013808255022719207;141:0.0008893008595057539","0.0030517578125","0.001708984375","Yes"
"143","252.80216907885773","417.18524699125976","0.00341796875","0.005615234375","0.001220703125","2584","0.0001532153651119794","32","0.0001532153651119794","0","0.0001532153651119794","0.0001532153651119794","142:0.003011406615078066;144:0.0012811585908268364;136:0.0015324168060211751","142:88;144:88;136:88","142:0.0013808255022719207;144:0.0009838942943292683;136:0.0011635370577096626","0.00341796875","0.003662109375","Yes"
"144","324.41789449940376","336.8734527431328","0.0045166015625","0.004638671875","0.00439453125","2584","0.0005428318257178448","32","0.0005428318257178448","0","0.0005428318257178448","0.0005428318257178448","145:0.0009645145297542401;143:0.0012811585908268364","145:88;143:88","145:0.0009837517369228055;143:0.0009838942943292683","0.0045166015625","0.002685546875","Yes"
"145","411.6971956358853","440.0543274953011","0.0050048828125","0.008056640625","0.001953125","2584","0.00018924077701538064","32","0.00018924077701538064","0","0.00018924077701538064","0.00018924077701538064","144:0.0009645145297542401","144:88;146:88","144:0.0009837517369228055","0.0050048828125","0.00439453125","Yes"
"146","280.5774469119611","307.6943430991079","0.0018310546875","0.005859375","0.000732421875","2584","0.00020006681044940677","32","0.00020006681044940677","0","0.00020006681044940677","0.00020006681044940677","147:0.0037562215915776798","145:88;147:88","147:0.0014671187402821584","0.0018310546875","0.00146484375","Yes"
"147","166.4639783962448","195.84363930252985","0.0054931640625","0.00634765625","0.004638671875","2584","0.00032158769843878676","32","0.00032158769843878676","0","0.00032158769843878676","0.00032158769843878676","148:0.0015707693326664496;137:0.0029145685201740767;146:0.0037562215915776798","148:88;137:88;146:88","148:0.0012939954167783818;137:0.0023140221763306434;146:0.0014671187402821584","0.0054931640625","0.0126953125","Yes"
"148","275.5802415102616","363.0495045983703","0.0018310546875","0.002197265625","0.00146484375","2584","0.0001241543196681885","32","0.0001241543196681885","0","0.0001241543196681885","0.0001241543196681885","147:0.0015707693326664496;149:0.0016155472521886538","147:88;149:88","147:0.0012939954167783818;149:0.0020410641938768126","0.0018310546875","0.000732421875","Yes"
"149","323.525801370212","296.537496356508","0.003662109375","0.00439453125","0.0029296875","2584","0.0002959088099696639","32","0.0002959088099696639","0","0.0002959088099696639","0.0002959088099696639","150:0.0010460393941616741;148:0.0016155472521886538","150:88;148:88","150:0.002556301680655765;148:0.0020410641938768126","0.003662109375","0.00439453125","Yes"
"150","283.51216544759166","253.40786366682636","0.0079345703125","0.004638671875","0.01123046875","2584","0.00013842837680456572","32","0.00013842837680456572","0","0.00013842837680456572","0.00013842837680456572","149:0.0010460393941616741;151:0.0012564752941642277","149:88;151:88","149:0.002556301680655765;151:0.001724741107926031","0.0079345703125","0.00830078125","Yes"
"151","275.7515026587283","310.3681251808304","0.00830078125","0.003173828125","0.013427734375","2584","0.00012187494594616423","32","0.00012187494594616423","0","0.00012187494594616423","0.00012187494594616423","138:0.0036331406157871504;152:0.0012492526070191912;150:0.0012564752941642277","138:88;152:88;150:88","138:0.0023243347595019725;152:0.0018340339486827562;150:0.001724741107926031","0.00830078125","0.0068359375","Yes"
"152","205.90031897133662","322.253199057462","0.005615234375","0.00634765625","0.0048828125","2584","0.00014311216150764337","32","0.00014311216150764337","0","0.00014311216150764337","0.00014311216150764337","151:0.0012492526070191912;153:0.0012220275748350273","151:88;153:88","151:0.0018340339486827562;153:0.000823120291688989","0.005615234375","0.004638671875","Yes"
"153","391.86979143866483","500.031061531338","0.0032958984375","0.00244140625","0.004150390625","2584","0.00010533924871751867","32","0.00010533924871751867","0","0.00010533924871751867","0.00010533924871751867","152:0.0012220275748350273;154:0.0008655754511387448","152:88;154:88","152:0.000823120291688989;154:0.000763078030845854","0.0032958984375","0.002197265625","Yes"
"154","330.777144763111","527.2829614315997","0.0062255859375","0.005615234375","0.0068359375","2584","0.00014464039981425597","32","0.00014464039981425597","0","0.00014464039981425597","0.00014464039981425597","153:0.0008655754511387448;155:0.001262941201269796","153:88;155:88","153:0.000763078030845854;155:0.0009396869173546873","0.0062255859375","0.008056640625","Yes"
"155","329.71681899029653","537.4934258242267","0.0086669921875","0.0107421875","0.006591796875","2584","0.0002572358636040568","32","0.0002572358636040568","0","0.0002572358636040568","0.0002572358636040568","139:0.0010724597286430326;154:0.001262941201269796","139:88;154:88","139:0.000987979307370851;154:0.0009396869173546873","0.0086669921875","0.006103515625","Yes"
